日期,标题,真实URL网址
2016-03-11 00:00:00,【付鹏的财经世界】评欧央行超预期宽松：ECB更换刺激手段，购买资产然后把利差问题交给FED,http://mp.weixin.qq.com/s/dFvwX01a88uvuV_C6ubhVA
2016-03-11 00:00:00,【付鹏的财经世界】评2月信贷数据：预期的归预期，现实的归现实，关键看3月数据,http://mp.weixin.qq.com/s/BmNRFIKkRc8zCnjeYRL4Mg
2016-03-12 00:00:00,【付鹏的财经世界】【干货】从数据和模型的角度看深圳房价泡沫处于哪个阶段,http://mp.weixin.qq.com/s/1VZVljjwMFlefZ7C9XEw9Q
2016-03-13 00:00:00,【付鹏的财经世界】本周汇率CFTC持仓更新,http://mp.weixin.qq.com/s/P202Nba8ZBAqOZ8wLXwylg
2016-03-14 00:00:00,【付鹏的财经世界】【重磅】分析铜，先看懂铜流通的五个“池子”（上篇）,http://mp.weixin.qq.com/s/8aqYV2VLOUoWUXeC8r8QgA
2016-03-14 00:00:00,【付鹏的财经世界】【重磅】分析铜，先看懂铜流通的五个“池子”（下篇）,http://mp.weixin.qq.com/s/2HyNbZZnlyAiYgBFnVsFMw
2016-03-15 00:00:00,【付鹏的财经世界】【FOMC前瞻】经济环境不支持3月加息，关注下次符合加息的节点,http://mp.weixin.qq.com/s/I21UDvB1OADPMPJvqFckvw
2016-03-16 00:00:00,【付鹏的财经世界】黄金、美元指数相关的几张图表,http://mp.weixin.qq.com/s/qZwGl7t4HsEk6m8f_dDVbw
2016-03-17 00:00:00,【付鹏的财经世界】耶伦：油价50美元下不会影响FED政策，回不到从前水平,http://mp.weixin.qq.com/s/UmOB91BfGgtqLsjQvsn_Hw
2016-03-18 00:00:00,【付鹏的财经世界】G20还是G2？看懂811汇改以来全球市场波动背后的中美博弈,http://mp.weixin.qq.com/s/8xZBgjeA5B588KHKRsKcHg
2016-03-19 00:00:00,【付鹏的财经世界】【勘误】关于3月18日文章插图的勘误,https://mp.weixin.qq.com/s/S7-U9AANw6S2hgmVtxEJdg
2016-03-19 00:00:00,【付鹏的财经世界】一张图对比，811汇改以来的人民币、A股及大宗商品指数,https://mp.weixin.qq.com/s/5JZPS9xtWX7QXZDzENQHCA
2016-03-20 00:00:00,【付鹏的财经世界】本周CFTC持仓更新,http://mp.weixin.qq.com/s/PGYqHOqvznesGqT0CJdLyw
2016-03-21 00:00:00,【付鹏的财经世界】A股和人民币的圆舞曲：811汇改以来全球市场波动背后的中美博弈后续,https://mp.weixin.qq.com/s/OofRlZwWlY199zloZRzz0g
2016-03-22 00:00:00,【付鹏的财经世界】悲观情绪修复，原油远期曲线趋平缓,https://mp.weixin.qq.com/s/uWNCLmmfJzoTHrfjxIegBQ
2016-03-23 00:00:00,【付鹏的财经世界】【重磅】从contango曲线变化来看原油价格的近期波动和后期展望,https://mp.weixin.qq.com/s/Ubu-SqKg9PAmfAsx1ds7zg
2016-03-24 00:00:00,【付鹏的财经世界】【重磅】万钊：人民币汇率是全局棋眼－2016全球大类资产配置高峰论坛上的讲话,http://mp.weixin.qq.com/s/9Op1ROLYMfZhqGoj55zQcA
2016-03-24 00:00:00,【付鹏的财经世界】【重磅】周金涛谈本轮反弹的一波三折－2016全球大类资产配置高峰论坛上的讲话,http://mp.weixin.qq.com/s/xxcP1I6fNimrBtBQeISjOQ
2016-03-24 00:00:00,【付鹏的财经世界】【重磅】付鹏谈大宗商品研究－2016全球大类资产配置高峰论坛上的讲话,http://mp.weixin.qq.com/s/f-aWQ6q-80PLkn_X088L4g
2016-03-25 00:00:00,【付鹏的财经世界】从contango曲线变化来看原油价格一文的补充,https://mp.weixin.qq.com/s/uc3on-aU-IOoRtwZSPOlFw
2016-03-26 00:00:00,【付鹏的财经世界】关于back-contango变化下供需库存情绪basis之间的变化,http://mp.weixin.qq.com/s/uUlC94HlkdZKbRkuwpIMtQ
2016-03-27 00:00:00,【付鹏的财经世界】【重磅】正向自循环引发的远期曲线和基差变化及背后的参与者行为（上篇）,http://mp.weixin.qq.com/s/sqIFqJWnkG0quWbXtMQVnA
2016-03-28 00:00:00,【付鹏的财经世界】【商品基金内训资料】付鹏：负向自循环引发的远期曲线和基差变化背后（下篇）,http://mp.weixin.qq.com/s/vCmV9ICt4ozPFIsi3d-GQw
2016-03-29 00:00:00,【付鹏的财经世界】【实例｜商品基金内训资料】远期曲线和基差变化及背后的参与者行为-案例之螺纹钢（上）,https://mp.weixin.qq.com/s/wOPvb6xFEvaEpAhYXJkmbw
2016-03-29 00:00:00,【付鹏的财经世界】人民币正悄悄发生变化美元合理位置在哪？,http://mp.weixin.qq.com/s/g3UvrT7m1nM-StfExMArPw
2016-03-30 00:00:00,【付鹏的财经世界】全世界牛B的股市在哪里？,http://mp.weixin.qq.com/s/do1L-NckARaCIatC2RAJHQ
2016-03-30 00:00:00,【付鹏的财经世界】中国和油价-美联储的肯定：风险性资产和避险性资产如何选择,http://mp.weixin.qq.com/s/_maYKbNvojygbqkDlIUHfw
2016-03-30 00:00:00,【付鹏的财经世界】风险性资产和避险性资产如何选择,https://mp.weixin.qq.com/s/Pu0S_HqtZ1ZlQHCXnAOjog
2016-03-31 00:00:00,【付鹏的财经世界】畸形信贷市场下的铜融资－中国人民“铜银行”,http://mp.weixin.qq.com/s/Z3kY7ULxdafGdUZHa4H3iw
2016-04-01 00:00:00,【付鹏的财经世界】【重磅】中国人民银行“铜”业存款：继续讲述铜的故事,http://mp.weixin.qq.com/s/XJcY8Z00soJdByHSAQgOeg
2016-04-02 00:00:00,【付鹏的财经世界】制造业PMI回暖？恐怕只是政府投资拉动下的基建吧。再来看下螺纹钢,http://mp.weixin.qq.com/s/neF7rE6n7haV2ITgdzWAdg
2016-04-03 00:00:00,【付鹏的财经世界】香港经济见闻行-菲佣的政治经济学,http://mp.weixin.qq.com/s/rAfpUVjK4Ne7TQZGpz1zCw
2016-04-04 00:00:00,【付鹏的财经世界】美元加息周期的威力才刚刚开始体现，看下这些国家的天是怎么塌下来的,http://mp.weixin.qq.com/s/3Y95ndGWdSbBGisGnysw2w
2016-04-05 00:00:00,【付鹏的财经世界】江勋：美元体系的解体、自救与商品反弹（连载一）,http://mp.weixin.qq.com/s/k5c8pGCY5nXmv-hr_blE8w
2016-04-06 00:00:00,【付鹏的财经世界】江勋：美元体系的解体、自救与商品反弹－中国库存周期问题和大宗商品现象（连载二）,https://mp.weixin.qq.com/s/g6-Mhl0xKDrpcHXizay5Xw
2016-04-07 00:00:00,【付鹏的财经世界】江勋：美元体系的解体、自救与商品反弹－全球风险演化（连载三）,https://mp.weixin.qq.com/s/JYr_Gf86r2usHd69f1dCEg
2016-04-08 00:00:00,【付鹏的财经世界】江勋：美元体系的解体、自救与商品反弹－货币体系失灵和周期紊乱（连载四）,http://mp.weixin.qq.com/s/pdjEXPoAzqscsnBz6ozpCQ
2016-04-09 00:00:00,【付鹏的财经世界】江勋：美元体系的解体、自救与商品反弹－非对称滞胀与大类资产（连载五）,http://mp.weixin.qq.com/s/BkOtd_yjgR-gNXITa1K74A
2016-04-10 00:00:00,【付鹏的财经世界】东方之珠的黄昏：香港，渐行渐远,http://mp.weixin.qq.com/s/GQhqkqIbRaQ3Mh81q8MLcA
2016-04-11 00:00:00,【付鹏的财经世界】电影《伦敦陷落》中隐藏的欧洲预言,http://mp.weixin.qq.com/s/hR3-NWdyikWPRU4KbruJ6g
2016-04-13 00:00:00,【付鹏的财经世界】黑色里的“时间差”节奏,http://mp.weixin.qq.com/s/Jrf_ItRHNjhaFOm4pq-frA
2016-04-14 00:00:00,【付鹏的财经世界】CESCO铜矿周：铜矿的囚徒困境？,https://mp.weixin.qq.com/s/0gH0i5ktnSavn5Xl7IsobQ
2016-04-15 00:00:00,【付鹏的财经世界】供给侧改革？呵呵了？,http://mp.weixin.qq.com/s/78c0bvyNToBfN8sy2N2t3g
2016-04-16 00:00:00,【付鹏的财经世界】蒋经国珍贵录影：企业困难政府要解决，但坚决预防拿公家钱做人情，让少数人发财的事情绝对不能做,http://mp.weixin.qq.com/s/JrRx3Po-0edKRA8Imr4JYA
2016-04-17 00:00:00,【付鹏的财经世界】多哈会议：石油麻将-听牌or划船？,https://mp.weixin.qq.com/s/1hvleK0q0z37glXRDEjdrg
2016-04-18 00:00:00,【付鹏的财经世界】几张值得关注的经济图表,http://mp.weixin.qq.com/s/LLna0Px3xblIySYwCpcHaQ
2016-04-19 00:00:00,【付鹏的财经世界】中国经济新常态：“摸着石头的创新”和“房地产基建的常态”,http://mp.weixin.qq.com/s/fKDCicXYxmfiJqICB6olyw
2016-04-20 00:00:00,【付鹏的财经世界】黑色二次感悟：明明是政策错配扭曲了市场，到最后却是市场买单,http://mp.weixin.qq.com/s/zFRzNZDww0MVnLBuFaUlAA
2016-04-21 00:00:00,【付鹏的财经世界】高西庆：去产能怎么就变成按指标关厂？,http://mp.weixin.qq.com/s/JBy60-C_U_lqXWKg7H4WuA
2016-04-22 00:00:00,【付鹏的财经世界】China's Great Ball of Money Is Rushing Into Commodities Futures,http://mp.weixin.qq.com/s/0QN5Y53OyQo0y_q7mgDplw
2016-04-25 00:00:00,【付鹏的财经世界】债券市场最后的“信仰”,http://mp.weixin.qq.com/s/RzNoJp_9cUA7K1xpcWJoQg
2016-04-26 00:00:00,【付鹏的财经世界】夜思：调节机制靠市场发挥作用还是靠zf？,http://mp.weixin.qq.com/s/GxPjm_uSFW-8UvX3Y_IbnQ
2016-04-27 00:00:00,【付鹏的财经世界】剧本经历的多了，就知事物发展的必然,http://mp.weixin.qq.com/s/48uR6nyPRkXo0WIQjoca1Q
2016-04-28 00:00:00,【付鹏的财经世界】粉丝来稿：正反馈在螺纹钢期货中的作用,http://mp.weixin.qq.com/s/LMtXGS0-jP2SdwuDRcusaw
2016-04-28 00:00:00,【付鹏的财经世界】图表看澳洲：通胀、就业、利息和铁矿,http://mp.weixin.qq.com/s/AxxNSJ0-7j2Rzs5crEGs9g
2016-04-30 00:00:00,【付鹏的财经世界】大禹治水患：中国强大的流动性下一个目标是谁？,http://mp.weixin.qq.com/s/OIxO19BE8HaV1VazRLBt2w
2016-05-02 00:00:00,【付鹏的财经世界】汇率市场对全球货币政策的‘囚徒困境’发出警告（一）,http://mp.weixin.qq.com/s/oLv1HHDHW2G9_fUkNk_LXg
2016-05-03 00:00:00,【付鹏的财经世界】汇率市场对全球货币政策‘囚徒困境’发出警告（二）,http://mp.weixin.qq.com/s/7jCuSUNLiob5xfvR2cnsYA
2016-05-04 00:00:00,【付鹏的财经世界】货币政策极限已至，欧洲和日本财政刺激路艰难（一）,http://mp.weixin.qq.com/s/qts4GFhAmof01IKAWti4Zg
2016-05-10 00:00:00,【付鹏的财经世界】矿业消褪周期-一网打尽的‘大空头’-CAT卡特彼勒,https://mp.weixin.qq.com/s/8Uts_B3K8I8Dt8XalWmlSQ
2016-05-12 00:00:00,【付鹏的财经世界】奥克兰的狂热：房地产泡沫的故事永远都一样,http://mp.weixin.qq.com/s/bIEyIPc8AJv_mOldU4UMPg
2016-05-13 00:00:00,【付鹏的财经世界】‘索罗斯图表’的背离：从日美货币政策的量与价之比来思考汇率,http://mp.weixin.qq.com/s/6KcdTjLxN-z6q1pliCxhMA
2016-05-15 00:00:00,【付鹏的财经世界】NZD的多空，Whatru弄撒呢？,http://mp.weixin.qq.com/s/2kVGWAUcQ-Vj5IBVH902Tw
2016-05-16 00:00:00,【付鹏的财经世界】再思考原油正价差结构收窄与当下库存升高不匹配的问题,http://mp.weixin.qq.com/s/ML_cjot4PnhtO46YuXgwUQ
2016-05-19 00:00:00,【付鹏的财经世界】FED压力再袭来，中国能否重演去年风险外溢换时间的游戏,http://mp.weixin.qq.com/s/fC4e4jCVBDniHo0zMQkVRg
2016-05-21 00:00:00,【付鹏的财经世界】不听话的熊孩子，押注FED的信用可不好玩,http://mp.weixin.qq.com/s/rxNmCN4_4bBDgWmc-sSCrQ
2016-05-23 00:00:00,【付鹏的财经世界】送给“黑色落幕”的致词：永不磨灭的疯狂就是人性,http://mp.weixin.qq.com/s/MgAzB3Pa5yKKyTafh3Pi_A
2016-05-24 00:00:00,【付鹏的财经世界】风又来了，资金对黄金的态度转变了,http://mp.weixin.qq.com/s/uKxWK2BVJOJg7bKgXO807A
2016-05-27 00:00:00,【付鹏的财经世界】“好好谈，谈好好”-漫谈G2左右互搏,http://mp.weixin.qq.com/s/NT5E-pGULksUYMSPcBBLaw
2016-05-29 00:00:00,【付鹏的财经世界】【干货】付鹏：都看空标普？我来谈谈美股的体系（一）,http://mp.weixin.qq.com/s/sgx6ZlMhuoJ_EVmpR2gMDA
2016-05-30 00:00:00,【付鹏的财经世界】AH独家铁矿石报价：每日掉期市场日评,http://mp.weixin.qq.com/s/HBnTj-jkG0VZkaOjpsyYdg
2016-05-30 00:00:00,【付鹏的财经世界】【干货】付鹏：都看空标普？我来谈谈美股的体系（二）,http://mp.weixin.qq.com/s/Wse7J0DmYLdhjB7jaSPlRQ
2016-05-31 00:00:00,【付鹏的财经世界】“被人遗忘”的股指期货,http://mp.weixin.qq.com/s/anz1vc9InXhw-l42Y5WB6A
2016-06-01 00:00:00,【付鹏的财经世界】[深度好文]要科技强国，还是先倒卖资产？评畸形房地产的危害,http://mp.weixin.qq.com/s/N5jlnfFEUipfDWsaLrC5GA
2016-06-02 00:00:00,【付鹏的财经世界】粉丝来稿-黑色产业上的降维打击,http://mp.weixin.qq.com/s/-tIdDvnJynu3Wja-FpbcXw
2016-06-03 00:00:00,【付鹏的财经世界】地王央企背后的特权利益,http://mp.weixin.qq.com/s/hi-NRbmYlglWPBZoQH-wZg
2016-06-07 00:00:00,【付鹏的财经世界】转载-一线操盘手的股灾记忆：人性的得与罚，庙堂的高与冷,https://mp.weixin.qq.com/s/kbrWJrMJ9jrBQJTRlFigGQ
2016-06-08 00:00:00,【付鹏的财经世界】多空大对决，惨输16亿，大弟子跳楼自杀……中国第一位辈分极高的操盘手——林乐耕的传奇人生,http://mp.weixin.qq.com/s/LQkxAmxApeppr5o0jHDVmQ
2016-06-09 00:00:00,【付鹏的财经世界】转载-2000年前那只改变中国的老鼠给人的启发,http://mp.weixin.qq.com/s/F4zz2bKQrNpLULHTuruw9A
2016-06-10 00:00:00,【付鹏的财经世界】【大宗商品的逻辑】十年大宗背后那些不为人知的故事,http://mp.weixin.qq.com/s/42yQwj3v-z5ALfEMILQUnw
2016-06-13 00:00:00,【付鹏的财经世界】谁盯上了新西兰？“大空头”们的世纪豪赌！,http://mp.weixin.qq.com/s/NtZBA0N6jfmqKQYDiTtKtQ
2016-06-15 00:00:00,【付鹏的财经世界】看一组图去思考大热的锌,http://mp.weixin.qq.com/s/tD3zfKvKkeRhznkTBbKAUw
2016-06-18 00:00:00,【付鹏的财经世界】铜：风萧萧兮易水寒壮士一去兮能否还？,http://mp.weixin.qq.com/s/alj6cK3XUwNPCAIxDGUTQw
2016-06-19 00:00:00,【付鹏的财经世界】NZD持仓：不在乎一城一地得失的大空头,https://mp.weixin.qq.com/s/BlIcyTtx77WXO06Vcf1Omg
2016-06-21 00:00:00,【付鹏的财经世界】策略要比交易更重要,http://mp.weixin.qq.com/s/kH8pmCLSaVxFOeCszPix-A
2016-06-22 00:00:00,【付鹏的财经世界】2010年以来的几场泡沫,http://mp.weixin.qq.com/s/WmJ7WrohfZw45iMgPh48DQ
2016-06-24 00:00:00,【付鹏的财经世界】思考未来世界格局脑洞,http://mp.weixin.qq.com/s/3p4yqBrTKm4iG1LZUJCuSg
2016-06-26 00:00:00,【付鹏的财经世界】从新西兰的一块地开始经历疯狂。。,http://mp.weixin.qq.com/s/14pNlqmGsBRbNFimvnNSyQ
2016-06-27 00:00:00,【付鹏的财经世界】付鹏关于脱欧事件的点评（中国民生银行电话会议纪要）,http://mp.weixin.qq.com/s/FRzP4Mdf1HulM1s5B9MiSA
2016-06-30 00:00:00,【付鹏的财经世界】2016年十年大宗背后故事的再感悟【1】,http://mp.weixin.qq.com/s/rp9ROgY9-us7E4fXg2zfcg
2016-07-01 00:00:00,【付鹏的财经世界】2016年十年大宗背后故事的再感悟【2】,http://mp.weixin.qq.com/s/o36Jvjtoml5jH9yTIJEnQA
2016-07-07 00:00:00,【付鹏的财经世界】就怕乱，资金杠杆扭曲下的市场,https://mp.weixin.qq.com/s/_pGr4wTl5r7cEHnQT2XuxQ
2016-07-15 00:00:00,【付鹏的财经世界】原油：月差是对供需的预期，而库存数据是用来证伪的,http://mp.weixin.qq.com/s/kWFvjH3Mhqfpa8pPwR-mlQ
2016-07-18 00:00:00,【付鹏的财经世界】RBNZ终做出了选择：博弈结束，狩猎开始,http://mp.weixin.qq.com/s/79EnbqS5V80zCBaNF9tKRA
2016-07-21 00:00:00,【付鹏的财经世界】专访澳新银行CEO：房价和纽元，逻辑告诉我们泡沫这件事情终将是不可持续,http://mp.weixin.qq.com/s/UW_7x3GWHH8E3q8BI6A7Rg
2016-08-14 00:00:00,【付鹏的财经世界】实虚已然冰火两重天，资产泡沫还能给我们多久的时间,http://mp.weixin.qq.com/s/WfKyFVBKungIXjoWekGxBw
2016-08-24 00:00:00,【付鹏的财经世界】泡沫的本质（一）-自我的预期和贪婪的杠杆,http://mp.weixin.qq.com/s/uWiE9w14k1CWjvSVZCrkjA
2016-08-27 00:00:00,【付鹏的财经世界】周末段子手式的JacksonHole点评,http://mp.weixin.qq.com/s/AWc2_pmZ0s1GGHH5Stw1sw
2016-09-04 00:00:00,【付鹏的财经世界】究竟是符合市场预期重要还是符合美联储预期重要,https://mp.weixin.qq.com/s/czaLdeVQVHluyaVQph3TVA
2016-09-04 00:00:00,【付鹏的财经世界】【转】日本房地产泡沫破裂后平民的惨痛教训,http://mp.weixin.qq.com/s/MeXHOzDbJ4Z3_Wehydzwiw
2016-09-09 00:00:00,【付鹏的财经世界】八问美联储——美国货币政策分析的心得,http://mp.weixin.qq.com/s/Jq8f6xGTVBOPLJjD48mQxg
2016-09-10 00:00:00,【付鹏的财经世界】震惊！一位交易员泣血回忆大股灾，他是这样倒下的……,http://mp.weixin.qq.com/s/sdj7IrCIMdSXFCTS2McNRw
2016-09-10 00:00:00,【付鹏的财经世界】【旧文重读】汇率市场对全球货币政策的‘囚徒困境’发出警告（1）,http://mp.weixin.qq.com/s/O0xcVPgz5Wv_9OA_t2a1iA
2016-09-10 00:00:00,【付鹏的财经世界】【旧文重读】汇率市场对全球货币政策‘囚徒困境’发出警告（2）,http://mp.weixin.qq.com/s/ursm7SL4yibRUpOmTdfpVA
2016-09-10 00:00:00,【付鹏的财经世界】【旧文重读】货币政策极限已至，欧洲和日本财政刺激路艰难,http://mp.weixin.qq.com/s/ncrzTi_v9HQA2gluAPlvJw
2016-09-10 00:00:00,【付鹏的财经世界】【旧文重读】不听话的熊孩子，押注FED的信用可不好玩,http://mp.weixin.qq.com/s/pzxfm9eWKjdFFwHEcL4trw
2016-09-11 00:00:00,【付鹏的财经世界】NICHART图表家：孤单的铜-摊牌等风来,http://mp.weixin.qq.com/s/mFKAfCpjwA_Id_fYgU77wg
2016-09-11 00:00:00,【付鹏的财经世界】推荐MFI：美联储的回归和全球治理体系变革,https://mp.weixin.qq.com/s/U0lX8RzEKzI-DRlOB2J1SQ
2016-09-11 00:00:00,【付鹏的财经世界】迎接未知世界的回归,http://mp.weixin.qq.com/s/nFskDT9TF72w6jWC9PNo0g
2016-09-13 00:00:00,【付鹏的财经世界】全球利率跳升，套利交易解除详细分解,http://mp.weixin.qq.com/s/EKI6fjRjlJwtvi2oU0gq9w
2016-09-14 00:00:00,【付鹏的财经世界】拥挤和踩踏：临界值+不兜底+杠杆解除,http://mp.weixin.qq.com/s/n-yp_nvOFWmmsW6WE4EN3w
2016-09-18 00:00:00,【付鹏的财经世界】泡沫的本质（二）形形色色的杠杆（上）,http://mp.weixin.qq.com/s/aJZn93-JvgD5rXi2l22HTA
2016-09-22 00:00:00,【付鹏的财经世界】BOJ&FED：做了一件事情告诉你100%不是C,http://mp.weixin.qq.com/s/HkobOPg0vcpJQxClVLnl-w
2016-09-23 00:00:00,【付鹏的财经世界】你不是什么多头、空头，你只是发改委眼里的楼椅,http://mp.weixin.qq.com/s/qIx2lfzOuPWXCdhDvlhbAw
2016-09-24 00:00:00,【付鹏的财经世界】粉丝投稿：新计划经济确实将要到来，但这并不见得是坏事,http://mp.weixin.qq.com/s/p3E0dz2Jn-cRX3zWtPfxDA
2016-09-24 00:00:00,【付鹏的财经世界】粉丝投稿：新计划经济时代：可曾记得，发改委原来的名字叫计委,http://mp.weixin.qq.com/s/WJ2EpYqmZDGltlwmj1567w
2016-09-24 00:00:00,【付鹏的财经世界】【付鹏推荐】问卷调查：忠实粉丝必看,http://mp.weixin.qq.com/s/6zlmm0x3D7idXygPgrBpPw
2016-09-25 00:00:00,【付鹏的财经世界】NZD“大空头”：狭路相逢的勇者,https://mp.weixin.qq.com/s/I8JW_r3pPMD5QpQLETmeqA
2016-09-26 00:00:00,【付鹏的财经世界】他们都说中国房地产是不同的,http://mp.weixin.qq.com/s/j-Ynx8HEsgMKihScEUKMIQ
2016-09-28 00:00:00,【付鹏的财经世界】【长篇日记】新的悬崖临近：新兵淡定和老兵焦虑,http://mp.weixin.qq.com/s/OHcnA4BIzigYquUNiQF89w
2016-09-30 00:00:00,【付鹏的财经世界】交易者世界的“法和术”,http://mp.weixin.qq.com/s/rGNUSeDZLeKUnK_2D6RmOA
2016-10-02 00:00:00,【付鹏的财经世界】别忽略方星海的讲话：看得见谁在做什么样的业务,http://mp.weixin.qq.com/s/18m187yatEiF696S9yyvYA
2016-10-03 00:00:00,【付鹏的财经世界】【格林斯潘录音】债券市场有不可持续的投机因素,http://mp.weixin.qq.com/s/uB8uI1YssShqHd7cHzONpg
2016-10-04 00:00:00,【付鹏的财经世界】新铁娘子传奇：“梅姨”对金融城的态度才是核心！,http://mp.weixin.qq.com/s/US_S73Bu0f7Da90m3yT47w
2016-10-05 00:00:00,【付鹏的财经世界】沿着全球债券牛市结束了去布局吧！,http://mp.weixin.qq.com/s/-UZKnkPeQTzzsjRtVoo9zw
2016-10-06 00:00:00,【付鹏的财经世界】【金阅会第一期启动】授人与鱼不如授人与渔,http://mp.weixin.qq.com/s/fZRbspKo3EoEqQH8avsf9g
2016-10-07 00:00:00,【付鹏的财经世界】英镑闪崩，这两年流动性“事故”频发,http://mp.weixin.qq.com/s/MaQ7XhbFOeiFBG4zfiGs5w
2016-10-08 00:00:00,【付鹏的财经世界】理论日记：全球央行共同的战争,http://mp.weixin.qq.com/s/6yYT_-3SngTcN0rNeRuhsg
2016-10-10 00:00:00,【付鹏的财经世界】欧元和英镑：排兵布阵藕断丝连（1）,http://mp.weixin.qq.com/s/OYldKkOBUSKjgJ4SWlkCrQ
2016-10-11 00:00:00,【付鹏的财经世界】欧元和英镑：排兵布阵藕断丝连（2）,http://mp.weixin.qq.com/s/LBO07PzHCJY9UCFr-C8G3Q
2016-10-11 00:00:00,【付鹏的财经世界】好“尴尬”的人民币,https://mp.weixin.qq.com/s/gw0UTiqCM_hn1dXTnOgtwg
2016-10-13 00:00:00,【付鹏的财经世界】欧元和英镑：排兵布阵藕断丝连（3）,https://mp.weixin.qq.com/s/S7eL4877RWsvL1DL0LnT-A
2016-10-15 00:00:00,【付鹏的财经世界】数据背后：大家都在“做多”美元,http://mp.weixin.qq.com/s/iFWpnysmlJ89BhOnSsOZfw
2016-10-16 00:00:00,【付鹏的财经世界】数据的背后：确实“不一样”的NZD,http://mp.weixin.qq.com/s/3N8gxUqXqRg1rEfwiPxcQg
2016-10-19 00:00:00,【付鹏的财经世界】夜深感悟：不管什么领域都应该有“D性”,https://mp.weixin.qq.com/s/FYpuwOJm0RZlnS17Se0jUg
2016-10-20 00:00:00,【付鹏的财经世界】数据的背后：澳洲有群年轻人发誓永不工作,https://mp.weixin.qq.com/s/nW4lbDL1BfuOYD_w1KuIIQ
2016-10-21 00:00:00,【付鹏的财经世界】WhatcanIholdyouwith我用什么才能留住你,http://mp.weixin.qq.com/s/FtkKlKzcl8RN6Aka06QS7Q
2016-10-24 00:00:00,【付鹏的财经世界】问与答第一期：铜价和人民币走势脱钩了？,http://mp.weixin.qq.com/s/yfLjuthsqZKyiy-UsjKPBw
2016-10-25 00:00:00,【付鹏的财经世界】“债券和商品”都对了又或都错了？,http://mp.weixin.qq.com/s/uoDN44dx1F6ZPMpbEl82Og
2016-10-26 00:00:00,【付鹏的财经世界】加拿大和南非投资专题,https://mp.weixin.qq.com/s/6aUWzhSx-lo0F0K8QriisA
2016-10-31 00:00:00,【付鹏的财经世界】【推荐】全球经济现状如在黑天鹅湖游泳,http://mp.weixin.qq.com/s/k_TNjMVLIBqaPQpX03AgEg
2016-11-03 00:00:00,【付鹏的财经世界】【好文推荐】那帮“搞债的”投行狗【全文十章】,http://mp.weixin.qq.com/s/LivYMKRY3rlF1IZRCtYebQ
2016-11-04 00:00:00,【付鹏的财经世界】2017全球金融投资闭门交流会-澳门欢迎你,http://mp.weixin.qq.com/s/ulN59Sul0sq1uUILFO0izw
2016-11-04 00:00:00,【付鹏的财经世界】政策组合的美妙-美国总统和他们的美元,http://mp.weixin.qq.com/s/Y0HyHYdn6Tb5UGSY8Yi3Nw
2016-11-06 00:00:00,【付鹏的财经世界】【周末推荐】房子改变了整整一代人的价值观,http://mp.weixin.qq.com/s/wa86g8bnc6bestTADyHSNQ
2016-11-07 00:00:00,【付鹏的财经世界】“北水南下”香港之痛,http://mp.weixin.qq.com/s/hL-9-NRkbIzNrWElIKjOgg
2016-11-09 00:00:00,【付鹏的财经世界】【金阅会】第一批双月季的500本已经”出发了“！单月季新增500名！,https://mp.weixin.qq.com/s/ITCR9bjDrYuAJGxPc_YQ_g
2016-11-10 00:00:00,【付鹏的财经世界】川普上台，不确定性下的2017全球金融市场将如何演绎？,http://mp.weixin.qq.com/s/aM87dfFqh2k7t6jM_XQxyQ
2016-11-10 00:00:00,【付鹏的财经世界】“美债2.05！”一夜川普，看市场的投票,http://mp.weixin.qq.com/s/Mm3JK3wv2OK_eBAnSZb9rA
2016-11-11 00:00:00,【付鹏的财经世界】一切都只是人性的repeat,http://mp.weixin.qq.com/s/7E6QDQwAOMftLKwwrxMIJg
2016-11-12 00:00:00,【付鹏的财经世界】2016商品，2015股票何其相似的一幕,http://mp.weixin.qq.com/s/8gv5wzEFtN0q9y39MtZulw
2016-11-13 00:00:00,【付鹏的财经世界】【数据的背后】：澳元和相关商品的背离,http://mp.weixin.qq.com/s/Kmw8VKRY5t8Zqxz3xYunOQ
2016-11-17 00:00:00,【付鹏的财经世界】日元：实际利率差的驱动,http://mp.weixin.qq.com/s/6nBKX9rlHJEdAP04kjSFpA
2016-11-19 00:00:00,【付鹏的财经世界】美债，EM和G2：绳上的蚂蚱这次会不同么？,https://mp.weixin.qq.com/s/9yYKnLdPBPO2Kgpia26lcg
2016-11-23 00:00:00,【付鹏的财经世界】坡县：放弃了墙头草意味着命悬一线,http://mp.weixin.qq.com/s/KB1XzOM0kw-roRDncj_eGg
2016-11-28 00:00:00,【付鹏的财经世界】China’sGreatBallofMoneyIsRollingfullcircle,http://mp.weixin.qq.com/s/iKni3xbfyUUfgKaiJlt5Jg
2016-11-29 00:00:00,【付鹏的财经世界】凌鹏：会不会“滞胀”？,http://mp.weixin.qq.com/s/GX6wuRGCfX_THsLuuGz25g
2016-11-29 00:00:00,【付鹏的财经世界】洪灝：价格的革命-对全球资产配置的思考（中文版）,http://mp.weixin.qq.com/s/28Y7ngtZjj_9ROXHTTApbg
2016-11-30 00:00:00,【付鹏的财经世界】悬崖跳了：老兵淡定了，新兵忧虑了,http://mp.weixin.qq.com/s/djpjD9oRL5xema4nk84yqA
